Sentence #	Word	POS	Tag
	de	ADP	O
	silencio	NOUN	B-asp
	absoluto	ADJ	O
	nao	PRON	O
	vale	VERB	O
	a	DET	O
	pena	NOUN	O
	.	PUNCT	O
Sentence: 746	Apesar	ADV	O
	dre	PROPN	O
	alguns	DET	O
	comentários	NOUN	O
	positivos	ADJ	O
	sobre	ADP	O
	a	DET	O
	localização	NOUN	B-asp
	eu	PRON	O
	descordo	VERB	O
	totalmente	ADV	O
	.	PUNCT	O
Sentence: 747	O	DET	O
	ponto	NOUN	O
	é	AUX	O
	movimentado	VERB	O
	durante	ADP	O
	o	DET	O
	dia	NOUN	O
	mas	CCONJ	O
	a	ADP	O
	partir	VERB	O
	das	ADP	O
	19:30	NOUN	O
	as	DET	O
	lojas	NOUN	B-asp
	de	ADP	O
	rua	NOUN	B-asp
	fecham	VERB	O
	e	CCONJ	O
	o	DET	O
	local	NOUN	O
	se	PRON	O
	torna	VERB	O
	extremamente	ADV	O
	perigoso	ADJ	O
	.	PUNCT	O
Sentence: 748	Outro	DET	O
	ponto	NOUN	O
	negativo	ADJ	O
	é	AUX	O
	o	DET	O
	transito	NOUN	O
	no	ADP	O
	local	NOUN	O
	.	PUNCT	O
	.	PUNCT	O
Sentence: 749	Eu	PRON	O
	tive	AUX	O
	que	SCONJ	O
	descer	VERB	O
	do	ADP	O
	taxi	NOUN	O
	uns	DET	O
	500	NUM	O
	m	NUM	O
	antes	ADV	O
	do	ADP	O
	hotel	NOUN	B-asp
	pra	SCONJ	O
	poder	VERB	O
	chegar	VERB	O
	.	PUNCT	O
Sentence: 750	No	ADP	O
	mais	DET	O
	serviços	NOUN	O
	ok	ADV	O
	,	PUNCT	O
	cardapio	ADJ	O
	poderia	VERB	O
	melhorar	VERB	O
	e	CCONJ	O
	cafe	PROPN	O
	da	ADP	O
	manha	NOUN	O
	basico	ADJ	O
	.	PUNCT	O
Sentence: 751	fui	AUX	O
	muito	ADV	O
	bem	ADV	O
	tratado	VERB	O
	e	CCONJ	O
	consegue	VERB	O
	descansar	VERB	O
	bem	ADV	O
	depois	ADV	O
	de	ADP	O
	um	DET	O
	longo	ADJ	O
	dia	NOUN	O
	de	ADP	O
	trabalho	NOUN	O
	.	PUNCT	O
Sentence: 752	O	DET	O
	preço	NOUN	B-asp
	é	AUX	O
	justo	ADJ	O
	.	PUNCT	O
Sentence: 753	Ponto	NOUN	O
	mais	ADV	O
	negativo	ADJ	O
	são	AUX	O
	os	DET	O
	banheiros	NOUN	B-asp
	apertados	VERB	O
	.	PUNCT	O
Sentence: 754	Ponto	NOUN	O
	mais	ADV	O
	positivo	ADJ	O
	é	AUX	O
	a	DET	O
	localização	NOUN	B-asp
	.	PUNCT	O
Sentence: 755	pois	ADV	O
	é	AUX	O
	proximo	ADJ	O
	do	ADP	O
	comercio	NOUN	O
	.	PUNCT	O
Sentence: 756	Para	SCONJ	O
	quem	PRON	O
	quer	VERB	O
	ficar	VERB	O
	no	ADP	O
	centro	NOUN	O
	de	ADP	O
	Porto	PROPN	O
	Alegre	PROPN	O
	é	AUX	O
	uma	DET	O
	opção	NOUN	O
	.	PUNCT	O
Sentence: 757	Seria	AUX	O
	recomendado	VERB	O
	para	SCONJ	O
	quem	PRON	O
	vai	VERB	O
	a	ADP	O
	trabalho	NOUN	O
	e	CCONJ	O
	precisa	VERB	O
	se	SCONJ	O
	locomover	VERB	O
	facilmente	ADV	O
	pelo	ADP	O
	centro	NOUN	O
	.	PUNCT	O
Sentence: 758	Fiquei	VERB	O
	apenas	ADV	O
	uma	NUM	O
	noite	NOUN	O
	por	SCONJ	O
	estar	AUX	O
	de	ADP	O
	passagem	NOUN	O
	.	PUNCT	O
Sentence: 759	Não	ADV	O
	volto	VERB	O
	.	PUNCT	O
Sentence: 760	Detestei	VERB	O
	o	DET	O
	quarto	ADJ	B-asp
	.	PUNCT	O
Sentence: 761	O	DET	O
	box	NOUN	O
	...	PUNCT	O
Sentence: 762	tão	ADV	O
	pequeno	ADJ	O
	q	PROPN	O
	para	SCONJ	O
	mudar	VERB	O
	de	ADP	O
	idéia	NOUN	O
	vc	PRON	O
	precisa	VERB	O
	sair	VERB	O
	fora	ADV	O
	dele	PRON	O
	.	PUNCT	O
Sentence: 763	Se	SCONJ	O
	abrir	VERB	O
	muito	ADV	O
	os	DET	O
	braços	NOUN	O
	bate	VERB	O
	os	DET	O
	cotovelos	NOUN	O
	na	ADP	O
	parede	NOUN	O
	e	CCONJ	O
	vidro	NOUN	O
	do	ADP	O
	box	NOUN	O
	.	PUNCT	O
Sentence: 764	O	DET	O
	chuveiro	NOUN	B-asp
	então	ADV	O
	.	PUNCT	O
Sentence: 765	Horrível	ADJ	O
	.	PUNCT	O
Sentence: 766	Ainda	ADV	O
	por	ADP	O
	cima	NOUN	O
	,	PUNCT	O
	o	DET	O
	escoamento	NOUN	O
	da	ADP	O
	água	NOUN	O
	é	AUX	O
	péssimo	ADJ	O
	.	PUNCT	O
Sentence: 767	Enqto	PROPN	O
	vc	PRON	O
	toma	VERB	O
	banho	NOUN	O
	ele	PRON	O
	enche	VERB	O
	e	CCONJ	O
	a	DET	O
	água	NOUN	O
	demora	VERB	O
	sair	VERB	O
	.	PUNCT	O
Sentence: 768	O	DET	O
	ar	NOUN	O
	condicionado	ADJ	O
	fica	VERB	O
	encarregado	VERB	O
	da	ADP	O
	trilha	NOUN	O
	sonora	ADJ	O
	durante	ADP	O
	a	DET	O
	noite	NOUN	O
	.	PUNCT	O
Sentence: 769	Para	SCONJ	O
	completar	VERB	O
	...	PUNCT	O
Sentence: 770	enqto	NOUN	O
	arrumávamos	VERB	O
	a	DET	O
	bagagem	NOUN	O
	para	ADP	O
	o	DET	O
	check	NOUN	O
	out	X	O
	,	PUNCT	O
	por	ADP	O
	volta	NOUN	O
	de	ADP	O
	10:30	NOUN	O
	da	ADP	O
	manhã	NOUN	O
	,	PUNCT	O
	batem	VERB	O
	na	ADP	O
	porta	NOUN	O
	.	PUNCT	O
Sentence: 771	No	ADP	O
	mínimo	NOUN	O
	estranho	ADJ	O
	,	PUNCT	O
	já	SCONJ	O
	q	PRON	O
	não	ADV	O
	havíamos	AUX	O
	solicitado	VERB	O
	nenhum	DET	O
	tipo	NOUN	O
	de	ADP	O
	serviço	NOUN	B-asp
	de	ADP	I-asp
	quarto	NOUN	B-asp
	.	PUNCT	O
Sentence: 772	Era	AUX	O
	a	DET	O
	camareira	NOUN	O
	dizendo	VERB	O
	q	PRON	O
	precisava	VERB	O
	limpar	VERB	O
	.	PUNCT	O
Sentence: 773	O	DET	O
	serviço	NOUN	B-asp
	da	ADP	O
	recepção	NOUN	B-asp
	é	AUX	O
	rápido	ADJ	O
	e	CCONJ	O
	o	DET	O
	pessoal	NOUN	O
	solícito	ADJ	O
	.	PUNCT	O
Sentence: 774	Café	NOUN	O
	da	ADP	O
	manhã	NOUN	O
	é	AUX	O
	bom	ADJ	O
	.	PUNCT	O
Sentence: 775	O	DET	O
	Hotel	PROPN	O
	Continental	PROPN	O
	é	AUX	O
	uma	DET	O
	excelente	ADJ	O
	opção	NOUN	O
	para	SCONJ	O
	quem	PRON	O
	quer	VERB	O
	se	PRON	O
	hospedar	VERB	O
	no	ADP	O
	centro	NOUN	O
	de	ADP	O
	negócios	NOUN	O
	de	ADP	O
	Porto	PROPN	O
	Alegre	PROPN	O
	.	PUNCT	O
Sentence: 776	Em	ADP	O
	regra	NOUN	O
	,	PUNCT	O
	é	AUX	O
	um	DET	O
	hotel	NOUN	B-asp
	antigo	ADJ	O
	,	PUNCT	O
	com	ADP	O
	cara	NOUN	O
	antiga	ADJ	O
	.	PUNCT	O
Sentence: 777	Merecia	VERB	O
	uma	DET	O
	boa	ADJ	O
	reforma	NOUN	O
	,	PUNCT	O
	mas	CCONJ	O
	ainda	ADV	O
	sim	ADV	O
	a	DET	O
	pessoa	NOUN	O
	é	AUX	O
	muito	ADV	O
	bem	ADV	O
	tratado	VERB	O
	e	CCONJ	O
	consegue	VERB	O
	descansar	VERB	O
	bem	ADV	O
	depois	ADV	O
	de	ADP	O
	um	DET	O
	longo	ADJ	O
	dia	NOUN	O
	de	ADP	O
	trabalho	NOUN	O
	.	PUNCT	O
Sentence: 778	O	DET	O
	preço	NOUN	B-asp
	é	AUX	O
	justo	ADJ	O
	.	PUNCT	O
Sentence: 779	Ponto	NOUN	O
	mais	ADV	O
	negativo	ADJ	O
	são	AUX	O
	os	DET	O
	banheiros	NOUN	B-asp
	apertados	VERB	O
	.	PUNCT	O
Sentence: 780	Ponto	NOUN	O
	mais	ADV	O
	positivo	ADJ	O
	é	AUX	O
	a	DET	O
	localização	NOUN	B-asp
	.	PUNCT	O
Sentence: 781	Tradicional	PROPN	O
	hotel	NOUN	B-asp
	em	ADP	O
	localização	NOUN	B-asp
	ótima	ADJ	O
	para	ADP	O
	negócios	NOUN	O
	no	ADP	O
	centro	NOUN	O
	de	ADP	O
	Porto	PROPN	O
	Alegre	PROPN	O
	.	PUNCT	O
Sentence: 782	Mas	CCONJ	O
	eles	PRON	O
	podiam	VERB	O
	fazer	VERB	O
	uma	DET	O
	renovação	NOUN	O
	!	PUNCT	O
Sentence: 783	Os	DET	O
	quartos	NOUN	O
	continuam	VERB	O
	,	PUNCT	O
	em	ADP	O
	sua	DET	O
	maioria	NOUN	O
	,	PUNCT	O
	muito	ADV	O
	antigos	ADJ	O
	,	PUNCT	O
	com	ADP	O
	pouco	DET	O
	espaço	NOUN	O
	,	PUNCT	O
	banheiros	NOUN	B-asp
	estreitos	ADJ	O
	e	CCONJ	O
	com	ADP	O
	duchas	NOUN	B-asp
	fracas	ADJ	O
	.	PUNCT	O
Sentence: 784	Gostaria	VERB	O
	de	SCONJ	O
	voltar	VERB	O
	ao	ADP	O
	hotel	NOUN	B-asp
	e	CCONJ	O
	vê-lo	VERB	O
	em	ADP	O
	melhores	ADJ	O
	condições	NOUN	O
	!	PUNCT	O
Sentence: 785	Tradicional	ADJ	O
	mas	CCONJ	O
	um	DET	O
	pouco	ADV	O
	ultrapassado	ADJ	B-asp
	hotel	NOUN	B-asp
	em	ADP	O
	boa	ADJ	O
	localização	NOUN	B-asp
	no	ADP	O
	centro	NOUN	O
	financeiro	ADJ	O
	da	ADP	O
	cidade	NOUN	B-asp
	de	ADP	O
	Porto	PROPN	O
	Algre	PROPN	O
	Ótimo	PROPN	O
	atendimento	NOUN	B-asp
	,	PUNCT	O
	mas	CCONJ	O
	quartos	NOUN	O
	necessitando	VERB	O
	modernização	NOUN	O
	.	PUNCT	O
Sentence: 786	A	DET	O
	falta	NOUN	O
	de	ADP	O
	espaço	NOUN	O
	do	ADP	O
	banheiro	NOUN	B-asp
	é	AUX	O
	um	DET	O
	problema	NOUN	O
	que	PRON	O
	segue	VERB	O
	incomodando	VERB	O
	a	ADP	O
	todos	PRON	O
	.	PUNCT	O
Sentence: 787	Mesmo	ADV	O
	assim	ADV	O
	,	PUNCT	O
	recomendo	VERB	O
	o	DET	O
	hotel	NOUN	B-asp
	.	PUNCT	O
Sentence: 788	Já	ADV	O
	Adianto	PROPN	O
	que	SCONJ	O
	fiquei	VERB	O
	hospedado	ADJ	O
	muitas	ADP	O
	vezes	NOUN	O
	neste	ADP	O
	hotel	NOUN	O
	.	PUNCT	O
Sentence: 789	Eu	PRON	O
	diria	VERB	O
	que	SCONJ	O
	o	DET	O
	melhor	NOUN	O
	é	AUX	O
	a	DET	O
	localização	NOUN	B-asp
	.	PUNCT	O
Sentence: 790	Pois	ADV	O
	,	PUNCT	O
	fica	VERB	O
	bem	ADV	O
	no	ADP	O
	centro	NOUN	O
	de	ADP	O
	Porto	PROPN	O
	Alegre	PROPN	O
	.	PUNCT	O
Sentence: 791	Quanto	ADV	O
	ao	DET	O
	restante	NOUN	O
	já	ADV	O
	posso	VERB	O
	dizer	VERB	O
	que	SCONJ	O
	seria	AUX	O
	apenas	ADV	O
	um	DET	O
	dormitório	NOUN	O
	.	PUNCT	O
Sentence: 792	Quartos	NOUN	O
	básicos	ADJ	O
	sem	ADP	O
	nenhuma	DET	O
	sofisticação	NOUN	O
	.	PUNCT	O
Sentence: 793	Banheiros	NOUN	O
	pequenos	ADJ	O
	com	ADP	O
	box	NOUN	B-asp
	da	ADP	O
	ducha	NOUN	B-asp
	minúsculos	ADJ	O
	.	PUNCT	O
Sentence: 794	A	DET	O
	lavanderia	NOUN	B-asp
	cumpre	VERB	O
	seu	DET	O
	papel	NOUN	O
	atendendo	VERB	O
	aos	ADP	O
	prazos	NOUN	O
	de	ADP	O
	devolução	NOUN	O
	das	ADP	O
	roupas	NOUN	O
	.	PUNCT	O
Sentence: 795	O	DET	O
	serviço	NOUN	B-asp
	de	ADP	I-asp
	quarto	NOUN	B-asp
	deixa	VERB	O
	a	SCONJ	O
	desejar	VERB	O
	.	PUNCT	O
Sentence: 796	O	DET	O
	atendimento	NOUN	B-asp
	também	ADV	O
	não	ADV	O
	é	AUX	O
	dos	ADP	O
	melhores	NOUN	O
	.	PUNCT	O
Sentence: 797	Nunca	ADV	O
	utilizei	VERB	O
	o	DET	O
	estacionamento	NOUN	B-asp
	.	PUNCT	O
Sentence: 798	A	DET	O
	sinalização	NOUN	O
	de	ADP	O
	emergência	NOUN	O
	é	AUX	O
	bem	ADV	O
	visível	ADJ	O
	,	PUNCT	O
	ao	ADP	O
	menos	NOUN	O
	nos	ADP	O
	andares	NOUN	O
	onde	PRON	O
	fiquei	VERB	O
	.	PUNCT	O
Sentence: 799	A	DET	O
	internet	NOUN	B-asp
	funciona	VERB	O
	.	PUNCT	O
Sentence: 800	O	DET	O
	café	NOUN	O
	da	ADP	O
	manhã	NOUN	O
	é	AUX	O
	simples	ADJ	O
	.	PUNCT	O
Sentence: 801	Há	VERB	O
	carpete	NOUN	B-asp
	nos	ADP	O
	corredores	NOUN	O
	,	PUNCT	O
	mas	CCONJ	O
	,	PUNCT	O
	após	ADP	O
	a	DET	O
	reforma	NOUN	O
	os	DET	O
	quartos	NOUN	O
	estão	AUX	O
	livres	ADJ	O
	.	PUNCT	O
Sentence: 802	Acho	VERB	O
	que	SCONJ	O
	deveria	VERB	O
	haver	VERB	O
	disponibilidade	NOUN	O
	de	ADP	O
	chimarrão	NOUN	O
	ao	PRON	O
	se	PRON	O
	tratar	VERB	O
	de	ADP	O
	um	DET	O
	hotel	NOUN	O
	na	ADP	O
	capital	NOUN	O
	gaúcha	ADJ	O
	.	PUNCT	O
Sentence: 803	um	DET	O
	hotel	NOUN	B-asp
	bom	ADJ	O
	para	SCONJ	O
	quem	PRON	O
	vai	VERB	O
	a	DET	O
	cidade	NOUN	B-asp
	para	ADP	O
	negócios	NOUN	O
	,	PUNCT	O
	os	DET	O
	quartos	NOUN	O
	são	AUX	O
	limpos	ADJ	B-asp
	mais	ADV	O
	nada	PRON	O
	de	ADP	O
	mais	PRON	O
	,	PUNCT	O
	fiquei	VERB	O
	num	ADP	O
	quarto	NOUN	B-asp
	que	PRON	O
	estava	AUX	O
	recém	ADV	O
	reformado	VERB	O
	,	PUNCT	O
	fui	AUX	O
	muito	ADV	O
	bem	ADV	O
	atendido	VERB	O
	pela	ADP	O
	equipe	NOUN	B-asp
	,	PUNCT	O
	fica	VERB	B-asp
	no	ADP	I-asp
	centro	NOUN	I-asp
	o	PRON	O
	que	PRON	O
	faz	VERB	O
	facilitar	VERB	O
	sua	DET	O
	vida	NOUN	O
	.	PUNCT	O
Sentence: 804	Box	PROPN	O
	do	ADP	O
	banheiro	NOUN	O
	pequeno	ADJ	O
	.	PUNCT	O
Sentence: 805	Cama	NOUN	O
	pequena	ADJ	O
	.	PUNCT	O
Sentence: 806	Não	ADV	O
	tem	VERB	O
	academia	NOUN	B-asp
	,	PUNCT	O
	porém	CCONJ	O
	tem	VERB	O
	algumas	DET	O
	próximas	ADJ	O
	.	PUNCT	O
Sentence: 807	Localizado	VERB	O
	em	ADP	O
	uma	DET	O
	parte	NOUN	O
	não	ADV	O
	tão	ADV	O
	bonita	ADJ	O
	da	ADP	O
	cidade	NOUN	B-asp
	,	PUNCT	O
	porém	CCONJ	O
	tem	VERB	O
	todo	DET	O
	o	DET	O
	necessário	NOUN	O
	:	PUNCT	O
	farmácia	PROPN	B-asp
	,	PUNCT	O
	academia	NOUN	B-asp
	,	PUNCT	O
	restaurante	NOUN	O
	,	PUNCT	O
	shoping	NOUN	O
	.	PUNCT	O
Sentence: 808	Eu	PRON	O
	gostei	VERB	O
	muito	ADV	O
	do	ADP	O
	hotel	NOUN	B-asp
	,	PUNCT	O
	bem	ADV	O
	localizado	VERB	B-asp
	,	PUNCT	O
	funcionários	NOUN	B-asp
	legais	ADJ	O
	,	PUNCT	O
	café	NOUN	O
	da	ADP	O
	manhã	NOUN	O
	ok	ADV	O
	,	PUNCT	O
	nada	PRON	O
	extraordinário	ADJ	O
	,	PUNCT	O
	banheiro	NOUN	B-asp
	amplo	ADJ	O
	,	PUNCT	O
	quarto	NOUN	B-asp
	pequeno	ADJ	O
	mas	CCONJ	O
	como	ADV	O
	eu	PRON	O
	só	ADV	O
	ia	VERB	O
	para	SCONJ	O
	trocar	VERB	O
	de	ADP	O
	roupa	NOUN	O
	e	CCONJ	O
	dormir	VERB	O
	,	PUNCT	O
	atendeu	VERB	O
	bastante	ADV	O
	minha	DET	O
	expectativa	NOUN	O
	.	PUNCT	O
Sentence: 809	Hotel	NOUN	O
	bem	ADV	O
	antigo	ADJ	O
	,	PUNCT	O
	com	ADP	O
	decoraçao	NOUN	O
	velha	ADJ	O
	e	CCONJ	O
	recepcao	NOUN	O
	bem	ADV	O
	acanhada	VERB	O
	.	PUNCT	O
Sentence: 810	Os	DET	O
	quartos	NOUN	O
	nao	PROPN	O
	sao	AUX	O
	amplos	ADJ	O
	,	PUNCT	O
	porem	VERB	O
	para	SCONJ	O
	quem	PRON	O
	vai	VERB	O
	com	ADP	O
	o	DET	O
	objetico	NOUN	O
	unico	ADJ	O
	de	SCONJ	O
	utiliza-lo	VERB	O
	para	SCONJ	O
	dormir	VERB	O
	,	PUNCT	O
	esta	DET	O
	ok	NOUN	O
	.	PUNCT	O
Sentence: 811	Bem	ADV	O
	localizado	VERB	B-asp
	,	PUNCT	O
	fica	VERB	B-asp
	na	ADP	I-asp
	regiao	NOUN	I-asp
	central	ADJ	I-asp
	se	ADP	O
	Porto	PROPN	O
	Alegre	PROPN	O
	.	PUNCT	O
Sentence: 812	Nao	ADV	O
	recomenda-se	VERB	O
	caminhar	VERB	O
	pelas	ADP	O
	redondezas	NOUN	O
	a	ADP	O
	noite	NOUN	O
	.	PUNCT	O
Sentence: 813	Escolhi	VERB	O
	o	DET	O
	hotel	NOUN	B-asp
	por	SCONJ	O
	ficar	VERB	O
	da	ADP	O
	rodoviária	NOUN	B-asp
	e	CCONJ	O
	eu	PRON	O
	precisar	VERB	O
	passar	VERB	O
	apenas	ADV	O
	uma	NUM	O
	noite	NOUN	O
	em	ADP	O
	Porto	PROPN	O
	Alegre	PROPN	O
	.	PUNCT	O
Sentence: 814	Hotel	NOUN	O
	antigo	ADJ	O
	,	PUNCT	O
	recepção	NOUN	B-asp
	acanhada	VERB	O
	.	PUNCT	O
Sentence: 815	O	DET	O
	quarto	NOUN	B-asp
	cumpriu	VERB	O
	a	DET	O
	finalidade	NOUN	O
	,	PUNCT	O
	que	PRON	O
	seria	AUX	O
	uma	DET	O
	boa	ADJ	O
	cama	NOUN	O
	,	PUNCT	O
	já	SCONJ	O
	que	SCONJ	O
	apenas	ADV	O
	dormiria	VERB	O
	na	ADP	O
	cidade	NOUN	B-asp
	.	PUNCT	O
Sentence: 816	Café	NOUN	O
	da	ADP	O
	manhã	NOUN	O
	bem	ADV	O
	servido	VERB	O
	.	PUNCT	O
Sentence: 817	Achei	VERB	O
	as	DET	O
	imediações	NOUN	O
	do	ADP	O
	hotel	NOUN	B-asp
	bem	ADV	O
	desertas	ADJ	O
	e	CCONJ	O
	fui	AUX	O
	aconselhada	VERB	O
	a	SCONJ	O
	não	ADV	O
	me	PRON	O
	aventurar	VERB	O
	sozinha	ADJ	O
	pelas	ADP	O
	redondezas	NOUN	O
	.	PUNCT	O
Sentence: 818	Reformas	NOUN	O
	para	ADP	O
	melhor	ADJ	O
	acolhimento	NOUN	O
	aos	ADP	O
	hóspedes	NOUN	O
	são	AUX	O
	sempre	ADV	O
	bem	ADV	O
	vindas	VERB	O
	.	PUNCT	O
Sentence: 819	Acho	VERB	O
	que	SCONJ	O
	precisam	VERB	O
	trocar	VERB	O
	o	DET	O
	piso	NOUN	O
	dos	ADP	O
	quartos	NOUN	O
	.	PUNCT	O
Sentence: 820	O	DET	O
	atendimento	NOUN	B-asp
	foi	AUX	O
	bom	ADJ	O
	.	PUNCT	O
Sentence: 821	Café	NOUN	O
	da	ADP	O
	manhã	NOUN	O
	bom	ADJ	O
	tbm	PROPN	O
	.	PUNCT	O
Sentence: 822	Localização	NOUN	O
	boa	ADJ	O
	para	SCONJ	O
	quem	PRON	O
	tem	VERB	O
	compromisso	NOUN	O
	no	ADP	O
	centro	NOUN	O
	.	PUNCT	O
Sentence: 823	Quando	ADV	O
	estive	VERB	O
	no	ADP	O
	Hotel	PROPN	O
	estava	AUX	O
	em	ADP	O
	reforma	NOUN	O
	,	PUNCT	O
	minha	DET	O
	experiência	NOUN	O
	não	ADV	O
	foi	AUX	O
	muito	ADV	O
	boa	ADJ	O
	.	PUNCT	O
Sentence: 824	O	DET	O
	cheio	NOUN	O
	de	ADP	O
	mofo	NOUN	O
	é	AUX	O
	horrível	ADJ	O
	.	PUNCT	O
Sentence: 825	Mas	CCONJ	O
	hotel	NOUN	B-asp
	é	AUX	O
	muito	ADV	O
	bem	ADV	O
	localizado	VERB	B-asp
	,	PUNCT	O
	ótimo	ADJ	O
	para	SCONJ	O
	quem	PRON	O
	está	AUX	O
	indo	VERB	O
	a	DET	O
	cidade	NOUN	B-asp
	a	ADP	O
	negócios	NOUN	O
	.	PUNCT	O
Sentence: 826	Para	SCONJ	O
	quem	PRON	O
	deseja	VERB	O
	sair	VERB	O
	a	DET	O
	noite	NOUN	O
	,	PUNCT	O
	não	ADV	O
	é	AUX	O
	uma	DET	O
	boa	ADJ	O
	opção	NOUN	O
	,	PUNCT	O
	região	NOUN	O
	deserta	ADJ	O
	.	PUNCT	O
Sentence: 827	Estive	VERB	O
	do	ADP	O
	dia	NOUN	O
	31	NUM	O
	ao	ADP	O
	dia	NOUN	O
	2	NUM	O
	hospedado	VERB	O
	no	ADP	O
	Continental	PROPN	O
	Business	PROPN	O
	na	ADP	O
	Bela	PROPN	O
	Capital	PROPN	O
	Gaúcha	PROPN	O
	,	PUNCT	O
	um	DET	O
	prédio	NOUN	O
	bem	ADV	O
	conservado	VERB	O
	num	NUM	O
	dos	ADP	O
	lugares	NOUN	O
	mais	ADV	O
	centrais	NOUN	O
	da	ADP	O
	cidade	NOUN	B-asp
	.	PUNCT	O
Sentence: 828	Com	ADP	O
	nova	ADJ	O
	gerência	NOUN	B-asp
	o	DET	O
	empreendimento	NOUN	O
	prima	VERB	O
	pelo	ADP	O
	melhoramento	NOUN	O
	em	ADP	O
	serviço	NOUN	B-asp
	e	CCONJ	O
	a	DET	O
	prova	NOUN	O
	disso	PRON	O
	foi	AUX	O
	a	DET	O
	minha	DET	O
	descoberta	NOUN	O
	de	SCONJ	O
	que	SCONJ	O
	estava	AUX	O
	num	ADP	O
	hotel	NOUN	B-asp
	como	SCONJ	O
	eu	PRON	O
	gosto	VERB	O
	quase	ADV	O
	lotado	VERB	O
	,	PUNCT	O
	apartamentos	NOUN	B-asp
	de	ADP	O
	ótimo	ADJ	O
	padrão	NOUN	B-asp
	embora	SCONJ	O
	pequenos	ADJ	O
	,	PUNCT	O
	mas	CCONJ	O
	para	ADP	O
	o	DET	O
	executivo	NOUN	O
	a	ADP	O
	trabalho	NOUN	O
	não	ADV	O
	há	VERB	O
	necessidade	NOUN	O
	de	ADP	O
	mais	PRON	O
	,	PUNCT	O
	Arrumação	NOUN	O
	e	CCONJ	O
	Limpeza	PROPN	O
	BOA	PROPN	O
	e	CCONJ	O
	a	ADP	O
	tempo	NOUN	O
	e	CCONJ	O
	Horas	NOUN	O
	o	PRON	O
	que	PRON	O
	nem	ADV	O
	sempre	ADV	O
	se	PRON	O
	encontra	VERB	O
	.	PUNCT	O
Sentence: 829	Está	AUX	O
	próximo	ADV	O
	de	ADP	O
	tudo	PRON	O
	principalmente	ADV	O
	do	ADP	O
	FAMOSO	PROPN	O
	mercado	NOUN	O
	Municipal	ADJ	O
	de	ADP	O
	Porto	PROPN	O
	Alegre	PROPN	O
	,	PUNCT	O
	onde	PRON	O
	continuam	VERB	O
	as	DET	O
	bancas	NOUN	O
	que	PRON	O
	tanto	ADV	O
	encantam	VERB	O
	moradores	NOUN	O
	e	CCONJ	O
	turistas	NOUN	O
	,	PUNCT	O
	e	CCONJ	O
	mesmo	ADV	O
	executivos	NOUN	O
	em	ADP	O
	transito	NOUN	O
	ou	CCONJ	O
	trabalho	NOUN	O
	.	PUNCT	O
Sentence: 830	O	DET	O
	restaurante	NOUN	O
	tem	VERB	O
	um	DET	O
	serviço	NOUN	B-asp
	célere	ADJ	O
	e	CCONJ	O
	os	DET	O
	pratos	NOUN	O
	têm	VERB	O
	um	DET	O
	variedade	NOUN	O
	suficiente	ADJ	O
	para	SCONJ	O
	agradar	VERB	O
	todos	DET	O
	os	DET	O
	gostos	NOUN	O
	e	CCONJ	O
	necessidades	NOUN	O
	.	PUNCT	O
Sentence: 831	O	DET	O
	hotel	NOUN	B-asp
	fica	VERB	B-asp
	bem	ADV	I-asp
	no	ADP	I-asp
	centro	NOUN	I-asp
	é	AUX	O
	ótimo	ADJ	O
	de	ADP	O
	dia	NOUN	O
	pois	SCONJ	O
	está	AUX	O
	próximo	ADV	B-asp
	de	ADP	O
	lojas	NOUN	B-asp
	,	PUNCT	O
	restaurantes	NOUN	O
	,	PUNCT	O
	farmácias	NOUN	O
	,	PUNCT	O
	mercado	NOUN	O
	municipal	ADJ	O
	,	PUNCT	O
	camelodromo	ADV	O
	.	PUNCT	O
Sentence: 832	Mas	CCONJ	O
	a	DET	O
	noite	NOUN	O
	é	AUX	O
	um	DET	O
	deserto	NOUN	O
	,	PUNCT	O
	sair	VERB	O
	sozinho	ADJ	O
	nem	CCONJ	O
	pensar	VERB	O
	.	PUNCT	O
Sentence: 833	Os	DET	O
	quartos	NOUN	O
	são	AUX	O
	de	ADP	O
	carpete	NOUN	B-asp
	de	ADP	O
	Madeira	PROPN	O
	,	PUNCT	O
	muito	ADV	O
	pequenos	ADJ	O
	,	PUNCT	O
	alguns	PRON	O
	ou	CCONJ	O
	entra	VERB	O
	você	PRON	O
	primeiro	ADJ	O
	ou	CCONJ	O
	a	DET	O
	sua	DET	O
	mala	NOUN	O
	,	PUNCT	O
	o	DET	O
	box	NOUN	B-asp
	minúsculo	ADJ	O
	também	ADV	O
	.	PUNCT	O
Sentence: 834	Café	NOUN	O
	da	ADP	O
	manhã	NOUN	O
	é	AUX	O
	muito	ADV	O
	bom	ADJ	O
	e	CCONJ	O
	a	DET	O
	limpeza	NOUN	B-asp
	e	CCONJ	O
	roupas	NOUN	O
	de	ADP	O
	cama	NOUN	B-asp
	são	AUX	O
	muito	ADV	O
	boas	ADJ	O
Sentence: 835	Hospedagem	NOUN	O
	em	ADP	O
	região	NOUN	O
	central	ADJ	O
	,	PUNCT	O
	somente	ADV	O
	fiquei	VERB	O
	porque	SCONJ	O
	era	AUX	O
	a	ADP	O
	trabalho	NOUN	O
	,	PUNCT	O
	impossivel	ADJ	O
	sair	VERB	O
	a	DET	O
	noite	NOUN	O
	.	PUNCT	O
Sentence: 836	Quartos	NOUN	O
	reformados	VERB	O
